id,x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,comprimento_do_transportador,tipo_do_aço_A300,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
2541,604.0,527.0,778.466,1302.9010345679012,60.0,229.0,7.0,1694.0,True,80.0,80.60461011454032,0.7612,0.6222,0.9412,1.7781,1.301,0.699,-0.0588,0.2583,109.0,False,False,False,False,False,True,False
2542,1251.0,1263.0,4282.233,689.792,138.0,229.0,194.0,1460.6352015732546,True,40.0,80.13197198634033,0.1324,0.2667,0.3333,2.1399,0.7782,1.4472,0.6667,0.5378,107.0,False,False,False,False,False,True,False
2543,39.0,222.0,1469.856,1469.884,198.38391557496362,78.57811038353601,59.32477294080802,1400.0,False,40.0,80.96761596836822,0.0586,0.409,0.9282,2.4461393757503,1.1916465085198797,2.2175,-0.0718,1.0,26.0,False,False,True,False,False,False,False
2544,703.0,726.0,1366.1809518821603,1302.9010345679012,150.0,44.0,29.0,1360.0,True,70.0,76.36330649193785,0.8232,0.5221,0.3954,2.1732,1.5051,1.4314,-0.6047,0.4366,30.0,False,True,False,False,False,False,False
2545,11.0,1598.0,939.827,939.86,139.0,229.0,31.0,1698.0,False,40.0,76.47934685283829,0.0651,0.2839,0.1936,2.143,0.7782,1.4914,0.8065,0.2984,90.0,True,False,False,False,False,False,False
2546,1116.0,1124.0,172.773,172.798,111.0,15.0,14.0,1394.0,True,120.0,85.01993430674335,0.3685,0.3901,0.9286,2.0453,1.1461,1.1139,-0.0714,0.3097,103.0,False,False,False,False,False,False,False
2547,615.9201248049922,623.0,2845.229,2845.256,567.0,53.0,67.0,1362.0,True,154.0,94.40702691971296,0.9106,0.5487,0.0862,2.7566,1.3424,1.8195,0.9138,0.9905,108.0,False,False,False,False,False,False,False
2548,39.0,214.0,2776.296,2776.362,198.38391557496362,222.0,109.0,1356.0,False,40.0,63.24183189742266,0.0575,0.4569,0.3757,3.7907,1.1916465085198797,1.8129,-0.6243,1.0,36.0,False,False,True,False,False,False,False
2549,1056.0,1077.0,1211.332,1211.367,116.0,25.0,15.0,1710.0,True,100.0,103.87496322874271,0.4556,0.5667,0.5333,2.0645,1.1761,1.1461,-0.4667,0.3509,114.0,False,False,False,False,False,True,False
2550,816.0,824.0,818.584,818.589,32.0,9.0,6.0,1358.0,False,50.0,86.92627509145447,0.7894,0.625,0.5,1.5051,0.9031,0.7782,-0.5,0.1773,117.0,False,False,False,True,False,False,False
2551,615.9201248049922,659.0,923.17,923.211,571.0,41.0,42.0,1687.0,True,154.0,84.355051407706,0.971,0.2083,0.7273,2.7566,1.5563,1.6233,-0.2727,0.9863,47.0,False,False,False,False,False,False,False
2552,550.0,567.0,3711.661,3711.8,68.0,20.0,12.0,1687.0,True,60.0,69.91689383208167,0.8799,0.2222,0.75,1.8325,0.9542,1.0792,0.25,0.2469,87.0,False,False,False,False,False,True,False
2553,41.0,212.0,1878.514,1878.584,198.38391557496362,252.0,113.0,1358.0,False,40.0,72.88097072060151,0.0604,0.4603,0.3931,3.8197,1.1916465085198797,1.8325,-0.6069,1.0,38.0,False,False,True,False,False,False,False
2554,1235.0,1258.0,419.384,419.405,58.0,229.0,13.0,1368.0,True,69.0,86.11286810739517,0.19,0.6783,0.2174,1.7634,1.3617,0.9031,-0.7826,0.223,110.0,False,False,False,False,True,False,True
2555,1063.0,1071.0,468.317,468.52,206.0,18.0,194.0,1690.0,True,60.0,82.50861759372351,0.6371,0.4383,0.5714,2.2923,1.0792,1.2553,0.4286,0.417,90.0,False,False,False,False,False,True,False
2556,1338.0,1347.0,0.02,2921.97,196.0,16.0,20.0,1460.6352015732546,True,70.0,67.08058414372333,0.0325,0.2429,0.9,2.2923,1.0792,1.301,0.1,0.3977,87.0,False,False,False,False,False,True,False
2557,557.0,186.0,1366.1809518821603,1302.9010345679012,104.0,13.0,11.0,1626.0,True,70.0,71.37902956255208,0.699,0.3776,0.8461,2.017,1.0414,1.0414,0.1539,0.257,99.0,False,False,False,False,False,False,False
2558,41.0,211.0,1750.768,1750.835,198.38391557496362,296.0,156.0,1356.0,False,40.0,72.60297676470681,0.0605,0.4369,0.3853,3.8176,1.1916465085198797,1.8195,-0.6148,1.0,41.0,False,False,True,False,False,False,False
2559,1465.0,1486.0,2985.008,2985.026,190.0,23.0,15.0,1626.0,True,70.0,71.74801867846672,0.2101,0.3155,0.9333,2.2787,1.1461,1.1761,0.0667,0.3509,65.0,False,False,False,False,False,True,False
2560,11.0,962.0,1266.537,1266.548,60.0,10.0,11.0,1696.0,True,60.0,82.71461187001087,0.6417,0.1875,0.7273,1.7781,0.9542,1.0414,-0.2727,0.1934,161.0,False,False,False,False,False,True,False
2561,811.0,823.0,325.78,325.796,90.0,8.0,12.0,1306.0,False,40.0,69.75994596061835,0.7699,0.2143,0.75,1.9542,0.8451,1.0792,0.25,0.215,86.0,False,False,False,False,False,True,False
2562,71.0,95.0,149.538,149.552,551.0,229.0,50.0,1352.0,True,70.0,87.78973291451437,0.1047,0.5359,0.56,2.7419,1.3979,1.6721,0.44,0.9991,104.0,False,True,False,False,False,False,False
2563,17.0,27.0,1366.1809518821603,2867.513,72.0,14.0,194.0,1627.0,False,40.0,65.1466712909835,0.0591,0.3838,0.8182,1.8573,0.9542,1.0414,0.1818,0.2051,106.0,False,False,False,False,False,False,False
2564,19.0,28.0,2410.802,2410.86,105.0,16.0,18.0,1373.0,True,150.0,89.76187637887197,0.0236,0.375,0.7368,2.0212,0.9542,1.2553,0.2632,0.2253,49.0,False,False,False,False,False,False,False
2565,174.0,194.0,1317.364,1317.395,119.0,40.0,23.0,1354.0,True,70.0,79.91448540967295,0.2024,0.6387,0.5909,2.0756,1.3424,1.1139,-0.4091,0.6079,114.0,False,True,False,False,False,False,False
2566,1392.0,186.0,372.724,0.166,125.0,229.0,21.0,1356.0,True,69.0,87.78752785752845,0.0882,0.5185,0.35,2.0969,1.415,1.1461,-0.65,0.3977,102.0,False,True,False,False,False,False,False
2567,1578.0,186.0,1366.1809518821603,1417.288,194.0,22.0,19.0,1624.0,True,70.0,74.56066952449535,0.1252,0.3636,0.4762,2.2878,1.1761,1.2553,0.5238,0.5063,103.0,False,False,False,False,False,True,False
2568,7.0,19.0,1248.833,1248.844,133.0,25.0,20.0,1694.0,True,70.0,74.99767183625653,0.0071,0.5,0.3333,2.1271,0.7782,1.3802,0.6667,0.266,102.0,False,False,False,False,False,True,False
2569,1267.0,1305.0,340.581,340.598,198.38391557496362,210.0,194.0,1353.0,False,40.0,68.76485279553604,0.2552,0.3095,0.4643,3.8049,2.1139,1.8451,0.5357,1.0,46.0,False,False,False,False,True,False,True
2570,11.0,186.0,0.02,71.788,148.0,31.0,17.0,1353.0,True,80.0,90.78386767706104,0.5074,0.5307,0.8947,2.1732,1.3424,1.1139,-0.1053,0.5345,117.0,False,False,False,False,False,True,False
2571,39.0,187.0,1831.86,1832.017,198.38391557496362,78.57811038353601,59.32477294080802,1400.0,False,40.0,81.63020913232776,0.0557,0.4069042249330557,0.9054,4.1152,2.1644,2.2014,0.0946,1.0,37.0,False,False,True,False,False,False,False
2572,1372.0,1378.0,1366.1809518821603,2886.367,67.0,12.0,15.0,1692.0,True,70.0,61.90579473188291,0.0047,0.4667,0.1667,1.8261,0.9031,1.1761,0.8333,0.2288,81.0,False,False,False,False,False,False,False
2573,615.9201248049922,1054.0,2614.264,2614.309,225.0,27.0,27.0,1353.0,False,154.0,65.46578638261822,0.4177,0.3162,0.2105,2.3522,0.9542,1.4314,0.7895,0.6514,96.0,False,False,False,False,False,True,False
2574,95.0,127.0,186.833,186.914,677.0,46.0,63.0,1356.0,True,70.0,62.428660316319366,0.1399,0.5292,0.5116,2.8306,1.415,1.7559,0.4894,0.9996,103.0,False,True,False,False,False,False,False
2575,615.0,623.0,143.523,143.544,208.0,24.0,15.0,1650.0,True,69.0,87.62435467199171,0.9808,0.4143,0.5,2.3181,1.1761,1.1461,-0.5,0.417,111.0,False,False,False,False,False,True,False
2576,542.0,558.0,1750.768,1750.835,803.0,67.0,59.32477294080802,1362.0,False,74.81067344345617,69.98172982228832,0.3137,0.4495,0.1571,2.9499,0.9542,2.2833,0.8429,0.9999,82.0,False,False,True,False,False,False,False
2577,1061.0,1085.0,143.858,143.858,184.0,25.0,23.0,1364.0,True,80.0,88.33871991429672,0.4146,0.4931,0.7059,2.2648,1.2305,1.3424,0.2941,0.6173,91.0,False,False,False,False,False,False,False
2578,11.0,1333.0,48.398,48.463,445.0,32.0,51.0,1364.0,False,100.0,74.41796796730404,0.0455,0.3854,0.2333,2.6484,1.1139,1.7076,0.7667,0.9755,44.0,True,False,False,False,False,False,False
2579,39.0,212.0,753.061,0.166,198.38391557496362,316.0,194.0,1358.0,False,74.81067344345617,87.92496137364469,0.0575,0.4201,0.4839,3.8236,1.1916465085198797,1.8195,-0.5161,1.0,41.0,False,False,True,False,False,False,False
2580,1633.0,1647.0,0.02,387.414,585.0,61.0,57.0,1353.0,True,80.0,77.42638011090511,0.0014,0.4658,0.283,2.7566,1.3802,1.7559,0.716,0.9831,71.0,False,False,False,False,False,False,False
2581,556.0,564.0,1988.956,1988.984,63.0,11.0,15.0,1622.0,True,70.0,89.4984027223499,0.6839,0.1,0.5333,1.7993,0.9031,1.1761,0.4667,0.2288,99.0,False,False,False,False,False,True,False
2582,11.0,772.0,1366.1809518821603,1545.468,203.0,27.0,28.0,1362.0,True,80.0,72.07848376672676,0.8194,0.6061,0.7407,2.3075,1.301,1.4314,-0.2593,0.8299,90.0,False,False,False,False,False,True,False
2583,0.0,12.0,4197.607,419.717,209.0,47.0,194.0,1360.0,True,74.81067344345617,72.65390531185119,0.1252,0.5,0.2667,2.3201,1.0,1.5682,0.7333,0.6268,104.0,False,False,False,False,False,True,False
2584,830.0,837.0,914.648,914.661,55.0,8.0,14.0,1362.0,False,130.0,75.44666511013735,0.8975,0.3,0.5,1.7404,0.8451,1.1461,0.5,0.204,114.0,False,False,False,False,False,False,False
2585,1591.0,1616.0,1366.1809518821603,1207.406,955.0,75.0,112.0,1460.6352015732546,False,90.0,88.33758473416695,0.0266,0.4647,0.0769,3.0704,1.1139,2.0492,0.9231,1.0,79.0,True,False,False,False,False,False,False
2586,1082.0,209.0,366.881,366.932,198.38391557496362,306.0,149.0,1358.0,False,154.0,69.177742508932,0.0605,0.4894,0.3931,3.7951,1.1916465085198797,1.8389,-0.6069,1.0,83.86772486772487,False,False,True,False,False,False,False
2587,0.0,384.0,510.931,511.15,198.38391557496362,78.57811038353601,59.32477294080802,1398.0,False,74.81067344345617,74.23408367600908,0.0,0.7499,0.2299,2.4461393757503,1.1916465085198797,2.3404,0.7701,1.0,24.0,False,False,False,False,False,False,False
2588,615.9201248049922,632.0,0.02,4474.92,677.0,79.0,194.0,1460.6352015732546,False,154.0,77.50059337454086,0.9106,0.399,0.1739,2.818,1.1139,1.5563,0.8361,0.9998,104.0,False,False,False,False,False,False,False
2589,1644.0,1653.0,718.416,718.425,209.0,25.0,194.0,1354.0,True,70.0,83.990651872944,0.2323,0.4167,0.4583,2.3201,0.9542,1.3802,0.5417,0.4613,103.0,False,False,False,False,True,False,True
2590,803.0,825.0,1312.943,1312.948,54.0,18.0,6.0,1362.0,False,40.0,76.03784842722239,0.7894,0.4632,0.2632,1.7324,1.2787,0.699,-0.7368,0.2007,122.0,False,False,False,False,False,False,False
2591,14.0,24.0,1709.64,1709.661,91.0,229.0,17.0,1358.0,True,70.0,85.77630725345973,0.0236,0.5457,0.5882,1.959,1.0,1.2305,0.4118,0.2928,83.86772486772487,False,True,False,False,False,False,False
2592,1325.0,1332.0,909.471,909.492,571.0,37.0,53.0,1373.0,False,40.0,72.52181503081277,0.0485,0.2917,0.1,2.7566,1.0,1.7243,0.9,0.9831,83.86772486772487,False,False,False,False,False,False,False
2593,11.0,1088.0,210.828,210.843,72.0,11.0,14.0,1692.0,True,60.0,89.89009724484097,0.7181,0.2857,0.5,1.8573,0.9031,1.1461,0.5,0.204,102.0,True,False,False,False,False,False,False
2594,464.0,474.0,1723.382,1723.392,76.0,29.0,14.0,1460.6352015732546,True,70.0,87.56512920286389,0.6623,0.3333,0.75,1.8808,0.9542,0.9542,0.25,0.215,108.0,False,False,False,False,False,False,False
2595,1323.0,1333.0,1366.1809518821603,1302.9010345679012,60.0,13.0,13.0,1652.0,True,80.0,74.27139026928556,0.0325,0.6111,0.8461,1.7781,1.0414,0.9542,-0.1539,0.257,71.0,False,False,False,False,False,False,False
2596,41.0,215.0,592.614,592.819,198.38391557496362,78.57811038353601,59.32477294080802,1400.0,False,40.0,87.20593892876354,0.0586,0.4069042249330557,0.991,2.4461393757503,1.1916465085198797,2.2553,-0.003,1.0,25.0,False,False,True,False,False,False,False
2597,1687.0,1694.0,3160.372,3160.387,128.0,14.0,15.0,1696.0,False,60.0,69.08409588744762,0.0531,0.32,0.6667,2.1072,1.0,1.1761,0.3333,0.266,83.86772486772487,False,False,False,False,False,True,False
2598,853.0,861.0,106.512,106.519,56.0,9.0,7.0,1387.0,False,40.0,81.61764120240612,0.7338,0.449,0.7778,1.7482,0.8451,0.8451,-0.2222,0.1687,128.0,False,False,True,False,False,False,False
2599,81.0,109.0,66.522,66.578,370.0,83.0,45.0,1354.0,True,70.0,72.10318363748821,0.1312,0.5347,0.3793,2.5682,1.7559,1.6233,-0.6207,0.9312,106.0,False,True,False,False,False,False,False
2600,39.0,186.0,1715.348,1715.28,198.38391557496362,229.0,159.0,1358.0,False,40.0,83.13314304765139,0.0574,0.4587,0.3864,3.8197,1.1916465085198797,1.8325,-0.6136,1.0,36.0,False,False,True,False,False,False,False
2601,825.0,834.0,0.02,1809.524,204.0,27.0,29.0,1387.0,False,40.0,78.30182466245975,0.8494,0.3654,0.3636,2.3096,1.1461,1.4624,0.6364,0.5096,105.0,False,False,False,False,False,False,False
2602,15.0,27.0,492.452,492.461,184.0,23.0,19.0,1360.0,False,74.81067344345617,72.40901284127375,0.2123,0.5368,0.7391,2.2672,1.2305,1.2553,-0.2609,0.3945,119.0,False,False,False,False,False,False,False
2603,513.0,534.0,751.592,751.656,444.0,97.0,54.0,1358.0,False,175.0,64.28506081989507,0.6888,0.5226,0.2632,2.6474,1.2041,1.7482,0.7368,0.9769,108.0,False,True,False,False,False,False,False
2604,1598.0,1610.0,956.972,956.991,108.0,18.0,29.0,1687.0,False,50.0,77.83840976220274,0.0547,0.2874,0.2581,2.0334,1.0,1.4624,0.7419,0.3678,82.0,False,False,False,False,False,False,False
2605,1051.0,1066.0,2533.145,2533.151,128.0,33.0,17.0,1373.0,False,40.0,91.93039547203486,0.0295,0.3393,0.8182,2.1072,1.3424,1.2305,0.1818,0.4399,111.0,False,False,False,False,False,True,False
2606,2.0,27.0,287.835,287.869,196.0,55.0,194.0,1356.0,False,40.0,82.84230660243352,0.0015,0.4074,0.5556,2.2923,1.2553,1.5563,0.4444,0.5362,82.0,False,True,False,False,False,False,False
2607,6.0,15.0,0.02,389.978,132.0,229.0,28.0,1696.0,False,90.0,64.36169515404302,0.0024,0.4276,0.3429,2.1206,0.9542,1.4472,0.6571,0.3285,85.0,False,False,False,False,False,False,False
2608,1031.0,1045.0,625.664,625.675,51.0,14.0,11.0,1360.0,True,74.81067344345617,77.66421954977893,0.7718,0.4545,0.5454,1.7076,1.0414,1.0414,-0.4545,0.1715,87.0,False,False,False,False,False,False,False
2609,449.0,549.0,2867.489,2867.513,201.0,24.0,25.0,1362.0,False,40.0,91.88441197434916,0.6662,0.3214,0.7,2.3032,1.1461,1.3979,0.3,0.463,71.0,False,False,False,False,False,False,False
2610,798.0,825.0,0.02,2008.62,860.0,106.0,194.0,1668.0,False,40.0,76.90158048760574,0.7814,0.4069042249330557,0.4343,2.9345,1.9191,1.5315,-0.5657,1.0,119.0,False,False,False,False,False,False,False
2611,615.9201248049922,186.0,31.494,349.811,54.0,229.0,10.0,1654.0,False,154.0,70.2708456463362,0.1458,0.4,0.8,1.7324,1.0,1.0,0.2,0.1852,90.0,True,False,False,False,False,False,False
2612,1183.0,1203.0,0.02,289.543,108.0,32.0,17.0,1362.0,False,40.0,97.4730276134526,0.215,0.5454,1.0,2.0334,1.3424,1.0414,0.0,0.3329,83.86772486772487,False,False,False,False,False,False,False
2613,615.0,622.0,184.35,184.383,56.0,8.0,12.0,1692.0,True,70.0,69.19304827541006,0.9029,0.2857,0.6111,1.7482,0.699,1.0414,0.3889,0.1892,95.0,True,False,False,False,False,False,False
2614,1109.0,1110.0,4348.25,4348.321,206.0,21.0,194.0,1362.0,False,74.81067344345617,77.73743530520227,0.3353,0.6457,0.7,2.0607,1.0792,1.301,0.3,0.3977,96.0,False,False,False,False,False,False,False
2615,11.0,1229.0,2445.033,2445.05,120.0,15.0,20.0,1353.0,False,70.0,73.84942549056211,0.223,0.2,0.8,2.0792,1.0792,1.301,0.2,0.3068,61.0,False,False,False,False,False,True,False
2616,39.0,198.0,1672.082,1672.228,198.38391557496362,210.0,87.0,1356.0,False,40.0,86.52853338919155,0.0575,0.3855,0.3771,3.3239,1.1916465085198797,1.8325,-0.6229,1.0,40.0,False,False,True,False,False,False,False
2617,4.0,12.0,5497.818,1067.171,62.0,22.0,16.0,1356.0,True,70.0,84.81436961946896,0.0059,0.4,0.3333,1.7924,0.7782,1.1761,0.6667,0.2018,101.0,False,True,False,False,False,False,False
2618,548.0,186.0,3546.641,3546.649,206.0,19.0,29.0,1687.0,False,74.81067344345617,71.04666424823299,0.7585,0.3431,0.3571,2.2967,0.9542,1.4624,0.6429,0.4913,98.0,True,False,False,False,False,False,False
2619,1673.0,1684.0,172.1,172.111,169.0,18.0,23.0,1460.6352015732546,True,70.0,73.00332731715038,0.0189,0.3281,0.3913,2.2279,1.0414,1.3617,0.6087,0.3464,24.0,False,False,False,False,False,True,False
2620,615.9201248049922,1258.0,1366.1809518821603,1302.9010345679012,308.0,37.0,39.0,1460.6352015732546,False,154.0,81.38894170693644,0.1418,0.411,0.5185,2.4885,1.1139,1.5185,0.4815,0.8355,118.0,False,False,False,False,False,False,False
2621,10.0,17.0,149.048,149.07,140.0,13.0,194.0,1687.0,False,74.81067344345617,82.18241795364754,0.0177,0.4167,0.3077,2.1461,0.699,1.5911,0.6923,0.3479,105.0,False,False,False,False,False,False,False
2622,11.0,962.0,96.606,96.62,95.0,11.0,194.0,1460.6352015732546,False,40.0,77.7119844854895,0.4967,0.2143,0.9333,1.9777,0.9031,1.0792,0.0667,0.2288,130.0,False,False,False,False,False,True,False
2623,1068.0,1077.0,214.065,214.075,108.0,17.0,17.0,1460.6352015732546,False,74.81067344345617,76.92639854350439,0.738,0.4902,0.5294,2.0334,0.9542,1.2305,-0.4706,0.2699,83.86772486772487,False,False,False,False,False,False,False
2624,357.0,373.0,283.101,0.166,196.0,29.0,28.0,1362.0,False,40.0,67.71378753174359,0.4531,0.5582,0.4643,2.2923,1.4472,1.4314,0.5357,0.6868,114.0,False,False,False,False,False,False,False
2625,1245.0,1254.0,1246.188,1246.244,85.0,12.0,19.0,1352.0,False,40.0,98.50258618772364,0.1493,0.4074,0.3333,1.9294,0.8451,1.2553,0.6667,0.215,107.0,False,False,False,False,False,False,False
2626,895.0,907.0,2569.968,379.759,100.0,16.0,15.0,1387.0,False,40.0,86.38395817599496,0.6667,0.2667,0.9333,2.0,1.1461,1.1761,0.0667,0.3509,83.86772486772487,False,False,False,False,False,False,False
2627,41.0,209.0,0.02,2310.855,198.38391557496362,288.0,155.0,1358.0,False,40.0,80.05901772284287,0.0604,0.4314,0.3941,3.7989,1.1916465085198797,1.8129,-0.6059,1.0,41.0,False,False,True,False,False,False,False
2628,39.0,191.0,1366.1809518821603,1592.247,198.38391557496362,229.0,59.32477294080802,1460.6352015732546,False,40.0,89.7620122068517,0.0557,0.4573,0.9483,4.1336,2.1818,2.2253,0.0517,1.0,33.0,False,False,True,False,False,False,False
2629,41.0,216.0,4358.896,4358.964,198.38391557496362,257.0,137.0,1358.0,False,40.0,77.95991849096092,0.0604,0.435,0.3785,3.7989,1.1916465085198797,1.8325,-0.6215,1.0,41.0,False,False,True,False,False,False,False
2630,623.0,631.0,450.379,0.166,206.0,5.0,4.0,1360.0,False,50.0,71.85573368756872,0.9795,0.2,0.8,1.1461,0.699,0.6021,-0.2,0.1322,105.0,False,False,False,False,False,False,False
2631,138.0,151.0,2083.961,2083.975,69.0,12.0,11.0,1352.0,True,70.0,83.45987082908022,0.1696,0.4444,0.8182,1.8389,0.9542,1.0414,0.1818,0.2051,92.0,False,True,False,False,False,False,False
2632,1128.0,1141.0,4387.848,4387.862,52.0,10.0,10.0,1690.0,True,70.0,81.39006286953187,0.5454,0.5833,0.8,1.716,0.9031,1.0,0.2,0.1812,102.0,False,False,False,False,False,False,False
2633,1147.0,1162.0,1366.1809518821603,1302.9010345679012,304.0,55.0,33.0,1356.0,False,40.0,96.81819531750784,0.3142,0.5322,0.7778,2.4829,1.2553,1.2553,0.2222,0.7966,111.0,False,False,False,False,False,False,False
2634,753.0,762.0,0.02,1740.188,83.0,10.0,8.0,1360.0,False,50.0,72.62931463344603,0.8127,0.3571,0.5,1.9191,1.0792,0.8451,-0.5,0.204,107.0,False,False,False,True,False,False,False
2635,4.0,13.0,564.2,564.395,155.0,38.0,7.0,1354.0,False,70.0,70.37198785274714,0.0071,0.4772,0.1439,2.1903,1.5185,0.699,-0.8561,0.266,94.0,False,False,False,False,False,True,False
2636,41.0,189.0,0.02,1302.9010345679012,198.38391557496362,78.57811038353601,59.32477294080802,1402.0,False,40.0,101.01241111469776,0.0585,0.5838,0.8974,3.9785,2.1703,2.2304,-0.1026,1.0,33.0,False,False,True,False,False,False,False
2637,904.0,912.0,645.933,645.992,16.0,6.0,4.0,1356.0,True,100.0,91.84526039960578,0.8778,0.25,0.8571,1.2041,0.9542,0.6021,-0.1429,0.1483,80.0,False,False,False,False,False,True,False
2638,981.0,992.0,2086.004,2086.116,90.0,17.0,10.0,1658.0,True,80.0,86.36698136926738,0.8502,0.375,0.9091,1.9542,1.0414,1.0,-0.0909,0.2173,67.0,False,False,False,False,False,True,False
2639,980.0,992.0,31.146,311.42,101.0,229.0,20.0,1460.6352015732546,True,70.0,73.16434313082611,0.5243,0.4,0.4,2.0043,1.0792,1.301,0.6,0.3977,89.0,False,True,False,False,False,False,False
2640,24.0,38.0,2104.786,2104.879,206.0,51.0,53.0,1354.0,False,40.0,84.17722410724829,0.0261,0.5236,0.2023,2.4683,1.0,1.7076,0.7977,0.8756,90.0,False,False,False,False,False,False,False
2641,0.0,186.0,103.892,103.932,198.38391557496362,44.0,27.0,1354.0,False,40.0,67.09437226600065,0.0,0.5904,0.4516,3.0871,1.6233,1.2787,-0.5484,1.0,115.0,False,False,True,False,False,False,False
2642,1573.0,1591.0,769.086,0.166,222.0,24.0,31.0,1692.0,False,40.0,74.86595864295398,0.1162,0.3546,0.9546,2.3463,1.301,1.4914,0.0454,0.7436,97.0,False,False,False,False,False,False,False
2643,11.0,962.0,1225.386,1225.405,12.0,5.0,4.0,1360.0,False,50.0,68.36536751962721,0.8809,0.2,0.8,1.0792,0.699,0.6021,-0.2,0.1262,123.0,False,False,False,True,False,False,False
2644,995.0,1002.0,1647.908,1647.954,206.0,18.0,6.0,1358.0,False,50.0,72.46959110723539,0.6143,0.3467,0.6667,1.2041,0.7782,0.7782,-0.3333,0.2288,102.0,False,False,False,True,False,False,False
2645,41.0,216.0,1889.165,1889.228,206.0,280.0,145.0,1358.0,False,40.0,68.0862762962745,0.0604,0.4319,0.3714,3.8128,1.1916465085198797,1.8129,-0.6286,1.0,40.0,False,False,True,False,False,False,False
2646,41.0,222.0,718.425,718.521,206.0,78.57811038353601,59.32477294080802,1398.0,False,40.0,86.95903219490631,0.0558,0.5582,0.9412,3.7645,1.1916465085198797,2.3692,-0.0588,1.0,25.0,False,False,True,False,False,False,False
2647,615.9201248049922,1334.0,4649.858,4649.92,137.0,13.0,44.0,1687.0,True,154.0,97.87421052201653,0.0398,0.3788,0.1818,2.1367,0.9542,1.6435,0.8182,0.5822,99.0,False,False,False,False,False,False,False
2648,1536.0,1548.0,506.976,507.152,365.0,12.0,62.0,1687.0,False,150.0,89.76299703265178,0.0071,0.2308,0.1167,2.5623,1.0414,1.7924,0.8833,0.9457,48.0,True,False,False,False,False,False,False
2649,244.0,275.0,61.803,0.166,551.0,229.0,28.0,1692.0,True,70.0,87.49147511792206,0.2813,0.4177,0.7093,2.7411,1.3617,1.3222,-0.2907,0.9779,44.0,False,False,False,False,False,True,False
2650,82.0,89.0,210.936,210.956,55.0,229.0,194.0,1687.0,False,74.81067344345617,76.63812590553857,0.1212,0.2045,0.6364,1.7404,0.9031,1.0414,0.3636,0.1822,110.0,False,False,False,False,False,True,False
2651,16.0,23.0,1120.537,1120.571,112.0,8.0,22.0,1687.0,False,100.0,81.9218282503484,0.0131,0.3232,0.4545,2.0492,0.7782,1.3424,0.5454,0.3663,67.0,True,False,False,False,False,False,False
2652,41.0,216.0,1601.728,1601.796,206.0,229.0,125.0,1358.0,False,40.0,69.2776219348485,0.0604,0.4362,0.3729,3.8131,1.1916465085198797,1.8261,-0.6271,1.0,38.0,False,False,True,False,False,False,False
2653,1591.0,1608.0,4348.498,4348.516,112.0,19.0,21.0,1692.0,True,70.0,67.00821593045637,0.0369,0.4383,0.4737,2.0492,0.9542,1.2787,0.5263,0.3601,96.0,False,False,False,False,False,True,False
2654,1043.0,1063.0,0.02,677.417,86.0,30.0,21.0,1460.6352015732546,False,74.81067344345617,65.47112008951386,0.4595,0.6471,0.45,1.9345,0.7782,1.301,0.55,0.3068,107.0,False,False,False,False,False,False,False
2655,615.9201248049922,630.0,937.709,937.842,552.0,51.0,57.0,1366.0,False,154.0,67.79862451890143,0.9106,0.4954,0.5094,2.7411,1.3222,1.7243,0.4906,0.9929,83.86772486772487,False,False,False,False,False,True,False
2656,927.0,936.0,1366.1809518821603,1302.9010345679012,708.0,49.0,54.0,1460.6352015732546,True,80.0,86.87176406286206,0.8135,0.5204,0.1437,2.8482,1.1461,1.7324,0.8562,0.9987,93.0,False,False,False,False,False,True,False
2657,14.0,24.0,3811.729,589.752,206.0,15.0,16.0,1626.0,False,40.0,87.96766292493686,0.0236,0.2292,0.75,2.0294,1.0,1.2041,0.25,0.2583,84.0,True,False,False,False,False,False,False
2658,6.0,15.0,1859.616,1859.633,209.0,27.0,44.0,1358.0,False,40.0,70.98471852389713,0.1213,0.2415,0.1818,2.3201,0.9542,1.6435,0.8182,0.6574,104.0,False,False,False,False,True,False,True
2659,773.0,777.0,1366.1809518821603,0.166,114.0,14.0,33.0,1358.0,False,70.0,82.93590113959466,0.0843,0.2189,0.2273,2.0569,0.8451,1.5185,0.7727,0.417,79.0,False,False,False,False,False,False,False
2660,830.0,837.0,3134.228,3134.249,102.0,22.0,17.0,1692.0,True,80.0,91.41956493869124,0.7621,0.2273,0.3846,2.0086,1.0414,1.2305,0.6154,0.3168,101.0,False,False,False,False,False,False,False
2661,767.0,782.0,1036.577,1036.598,291.0,229.0,33.0,1373.0,False,40.0,78.48089902739326,0.9236,0.2308,0.2593,2.4639,1.0792,1.5682,0.7407,0.8299,87.0,False,False,False,False,False,False,False
2662,174.0,194.0,754.445,754.492,238.0,56.0,30.0,1362.0,True,70.0,72.56639996701888,0.2132,0.5718,0.5172,2.3766,1.4624,1.1761,-0.4828,0.7079,111.0,False,True,False,False,False,False,False
